url,vin,title,year,make,model,trim,sales_price,average_market_price,price_tier,odometer_miles,vehicle_age,fuel_type,exterior,interior,dealer_info,dealer_city,dealer_state,dealer_distance_miles,source_city,source_state,source_metro,feature_count,standard_feature_count,seller_notes,price_description,listed_since,stock_number,mileage_listed,list_price_displayed,mileage,list_price,average_list_price,price_range_excellent,price_range_great,price_range_fair,price_range_high,epa_range,city_state,distance,city,state,year_from_title,make_from_title,model_from_title,trim_from_title
https://www.truecar.com/used-cars-for-sale/listing/WAUGGAFC1DN077855/2013-audi-a6/?position=24&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-boston-ma%2F%3Fpage%3D33&sourceType=marketplace,WAUGGAFC1DN077855,Used 2013 Audi A6 Premium Plus Sedan 3.0T quattro Automatic,2013,Audi,A6,Premium Plus Sedan 3.0T quattro Automatic,11991.0,13451.0,below_market,107618,13,Gas,Phantom Black Pearl,Velvet Beige,Choice Auto Center,Shrewsbury,MA,36.0,Boston,MA,boston_ma,0,0,"CLEAN HISTORY! BOSE! NAVIGATION! BLIND SPOT ASSIST! LUXURY AT AN AFFORDABLE PRICE! NICE TIRES! Please visit Choiceautocenter. com for all photos & CarFax reports. WE TAKE TRADES & WE BUY CARS! A $395 documentation fee is our only fee for the purchase of a car. Tax, title & registration fees are separate state charges. Out of state registrations are optional through a third party company as well. Please contact us to schedule an appointment. We use market based data to price our inventory so no need to haggle! We professionally do the pricing research! All of our vehicles have free CarFax History reports. Pre qualifications may be required for specialty vehicles. If you have any questions about extended warranties, finance rates, or our 200+ vehicle inventory then please give us a call at 508-842-2345. PLEASE FEEL FREE TO TEXT THIS NUMBER ANYTIME WITH QUESTIONS 508-864-9795 TEXT ONLY PLEASE! We are a family owned and operated dealership. Allow us to show you why we have become the DEALER OF CHOICE for the past 30 years & counting! For more detailed photos & a complete list of our full inventory please visit us at Choiceautocenter. com We carry an A+ rating with the BBB & we look forward to meeting you and earning your business! All inventory is subject to prior sale & prices are subject to change without notice. Choice Auto Center LLC makes every attempt to make sure our listings are factual, accurate & updated however we are not liable for any inaccuracies. We present a Carfax report to all customers however we are not liable for any recalls or any information that gets reported after the vehicle sale. Call us today and join our expanding family! ALL PRICES DO NOT REFLECT A $395 DEALER DOCUMENTATION FEE, SALES TAX & REGISTRATION FEES. Please contact dealer to verify availability, prices and other vehicle details or vehicle options. Please Verify any and all recalls with the manufacturer/ dealer. Most cars come with one key, please check for extra key at time of purchase. Thank you!","The list price of $11,991 for this 2013 Audi A6 is an excellent price! The average list price for similar models is $13,451 . Learn More",Listed 13 days ago,C5432,"107,618 miles","$11,991","Shrewsbury, MA (36 miles away)","$11,991","$13,451","Below $12,778","$12,778 - $13,316","$13,316 - $13,854","Above $13,854",,,,,,2013,Audi,A6,Premium Plus Sedan 3.0T quattro Automatic
https://www.truecar.com/used-cars-for-sale/listing/WAUGL78E26A196585/2006-audi-s4/?position=24&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-seattle-wa%2F%3Fpage%3D8&sourceType=marketplace,WAUGL78E26A196585,Used 2006 Audi S4 Sedan quattro Manual,2006,Audi,S4,Sedan quattro Manual,10980.0,12553.0,below_market,126107,20,Gas,Gray,Gray,Wild West Cars & Trucks,Seattle,WA,2476.0,Seattle,WA,seattle_wa,0,0,SUPER RARE CAR WITH A GREAT COLOR COMBO !! 2006 AUDI S4 V-8 WITH A SPEED MANUAL LEATHER LOADED POWER SUNROOD PW PL PS PDB PREMIUM WHEELS THIS ONE IN VERY STOCK AND EXTREMELY NICE THEY ARE SUPE FAST AND A BLAST TO DRIVE IN ANY WEATHER WITH ALL WHEEL DRIVE VIEW AT WILDWESTCARSANDTRUCKS. COM OR SET UP A TEST DRIVE APPT BY CALLING 206 523 1400 AND WE WILL HAVE IT OUT AND READY TO GO WHEN YOU ARRIVE WE HAVE GREAT FINANCING AND TAKE ALMOST ANYTHING IN TRADE,"The list price of $10,980 for this 2006 Audi S4 is an excellent price! The average list price for similar models is $12,553 . Learn More",Listed 23 days ago,34985,"126,107 miles","$10,980","Seattle, WA (2476 miles away)","$10,980","$12,553","Below $11,925","$11,925 - $12,427","$12,427 - $12,930","Above $12,930",,,,,,2006,Audi,S4,Sedan quattro Manual
https://www.truecar.com/used-cars-for-sale/listing/WAUGL78E57A137659/2007-audi-s4/?position=8&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-seattle-wa%2F%3Fpage%3D5&sourceType=marketplace,WAUGL78E57A137659,Used 2007 Audi S4 Sedan Manual,2007,Audi,S4,Sedan Manual,16980.0,20038.0,below_market,61056,19,Gas,Red,Black,Wild West Cars & Trucks,Seattle,WA,2476.0,Seattle,WA,seattle_wa,0,0,SUPER RARE 6 SPEED MANUAL AND A DTM PACKAGE THIS 1 OWNER CAR HAS LEATHER AIR-COND PW PL PS PDB CD STEREO PREMIUM WHEELS AND NICE LOW MILES THIS CAR IS EXCEPTIONALY CLEAN INSIDE AND OUT . ITS FAST SUPER FUN TO DRIVE AND SHOULD CONTINUE TO RISE IN VALUE VIEW AT WILDWESTCARSANDTRUCKS. COM OR SET UP A TEST DRIVE APPT BY CALLING 206 523 1400 AND WE WILL HAVE IT OUT AND READY TO ROLL ON YOUR ARRIVAL WE HAVE GREAT FINANCING AND TAKE ALMOST ANYTHING IN TRADE,"The list price of $16,980 for this 2007 Audi S4 is an excellent price! The average list price for similar models is $20,038 . Learn More",Listed 23 days ago,34581,"61,056 miles","$16,980","Seattle, WA (2476 miles away)","$16,980","$20,038","Below $19,036","$19,036 - $19,838","$19,838 - $20,639","Above $20,639",,,,,,2007,Audi,S4,Sedan Manual
https://www.truecar.com/used-cars-for-sale/listing/WAUGL78EX7A045883/2007-audi-s4/?position=1&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-detroit-mi%2F%3Fpage%3D50&sourceType=marketplace,WAUGL78EX7A045883,Used 2007 Audi S4 Sedan Manual,2007,Audi,S4,Sedan Manual,12981.0,16515.0,below_market,77102,19,Gas,Phantom Black Pearl,Silk,Mercedes-Benz of Okemos,Okemos,MI,678.0,Detroit,MI,detroit_mi,0,0,"CARFAX One-Owner. Rare. Welcome to the Serra Auto Campus, whether you are looking for a new or pre-owned BMW, Mercedes-Benz or Porsche car, or SUV you will find it here. We have helped many customers from Alma, Ann Arbor, Charlotte, East Lansing, Eaton Rapids, Flint, Grand Blanc, Fenton, Holt, Howell, Jackson, Lansing, Mason, Okemos, Owosso, Mt. Pleasant, Saginaw, Midland, Jackson and Kalamazoo find the BMW, Mercedes-Benz or Porsche of their dreams! Odometer is 23718 miles below market average! Black 2007 Audi S4 4D Sedan 4. 2 quattro 6-Speed Manual with Overdrive 4. 2L V8 DOHC 40V","The list price of $12,981 for this 2007 Audi S4 is an excellent price! The average list price for similar models is $16,515 . Learn More",Listed 56 days ago,UP10401A,"77,102 miles","$12,981","Okemos, MI (678 miles away)","$12,981","$16,515","Below $15,689","$15,689 - $16,349","$16,349 - $17,010","Above $17,010",,,,,,2007,Audi,S4,Sedan Manual
https://www.truecar.com/used-cars-for-sale/listing/WAUGMAF41KN003883/2019-audi-a4/?position=2&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F%3Fpage%3D41&sourceType=marketplace,WAUGMAF41KN003883,Used 2019 Audi A4 Premium 40 TFSI FWD,2019,Audi,A4,Premium 40 TFSI FWD,14883.0,16345.0,below_market,102873,7,Gas,Ibis White,Black,Nalley INFINITI Marietta,Marietta,GA,938.0,Atlanta,GA,atlanta_ga,0,0,"RECALL NOTICE: Some vehicles offered for sale may be subject to unrepaired manufacturer safety recalls. To determine the recall status of a vehicle, visit https://www. nhtsa. gov/recalls.* LED HEADLIGHTS, * BLUETOOTH HANDSFREE, * SUNROOF/MOONROOF, * BACK UP CAMERA. Clean CARFAX. Nalley INFINITI Marietta (404) 994-4328. 27/34 City/Highway MPGThe Nalley INFINITI Marietta auto repair and service team believes excellence is a continuous pursuit. As such we're constantly training and retraining, and upgrading our maintenance and auto repair shops with the latest technologies available. Come once, and you'll immediately see the difference. And you don't have to take just our word for it. Ask around. The word on our high level of customer satisfaction has spread fast. Come see why so many customers choose our greater Atlanta INFINITI dealership for all their automotive needs.","The list price of $14,883 for this 2019 Audi A4 is an excellent price! The average list price for similar models is $16,345 . Learn More",Listed 14 days ago,NIM250065A,"102,873 miles","$14,883","Marietta, GA (938 miles away)","$14,883","$16,345","Below $15,528","$15,528 - $16,181","$16,181 - $16,835","Above $16,835",,,,,,2019,Audi,A4,Premium 40 TFSI FWD
https://www.truecar.com/used-cars-for-sale/listing/WAUGMAF47KA106555/2019-audi-a4/?position=28&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-austin-tx%2F%3Fpage%3D6&sourceType=marketplace,WAUGMAF47KA106555,Used 2019 Audi A4 Titanium Premium 40 TFSI,2019,Audi,A4,Titanium Premium 40 TFSI,14490.0,16912.0,below_market,94875,7,Gas,Manhattan Gray Metallic,Black,Luxury Motorsports,Austin,TX,1693.0,Austin,TX,austin_tx,0,0,Titanium Package 2. 0 Turbo 7 Speed Auto Transmission Heated Front Seats Sunroof brand new water pump just installed,"The list price of $14,490 for this 2019 Audi A4 is an excellent price! The average list price for similar models is $16,912 . Learn More",Listed 22 days ago,,"94,875 miles","$14,490","Austin, TX (1693 miles away)","$14,490","$16,912","Below $16,066","$16,066 - $16,742","$16,742 - $17,419","Above $17,419",,,,,,2019,Audi,A4,Titanium Premium 40 TFSI
https://www.truecar.com/used-cars-for-sale/listing/WAUGNAF48HN021402/2017-audi-a4/?position=4&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F%3Fpage%3D23&sourceType=marketplace&zipcode=94014,WAUGNAF48HN021402,Used 2017 Audi A4 Premium FWD Automatic,2017,Audi,A4,Premium FWD Automatic,17998.0,18761.0,near_market,64425,9,Gas,Ibis White,Black,CarMax Pleasant Hill,Pleasant Hill,CA,0.0,San Francisco,CA,san-francisco_ca,0,0,"CarMax values transparency and wants you to love your next car, not settle on it. Certain vehicles may have unrepaired safety recalls. Check nhtsa. gov/recalls to learn if this vehicle has an unrepaired safety recall. At CarMax, finding the right car is easy. You can shop online, get pre-qualified with no impact to your credit, and receive a trade-in offer all from the comfort of home. See carmax. com for details. Then, when it's time to buy, you can take advantage of express pickup at your local CarMax. And we stand behind every used car we sell with a 90-Day/4,000-Mile (whichever comes first) Limited Warranty. See store for details. Price excludes government fees and taxes, any finance charges, $85 CarMax document processing charge (not required by law), any electronic filing charge, and any emission testing charge. Price assumes that final purchase will be made in the State of CA, unless vehicle is non-transferable. Vehicle subject to prior sale. Applicable transfer fees are due in advance of vehicle delivery and are separate from sales transactions. Inventory shown here is updated every 24 hours. Prior Use:Leased Vehicle","The list price of $17,998 for this 2017 Audi A4 is a great price! The average list price for similar models is $18,761 . Learn More",Listed 2 days ago,27004105,"64,425 miles","$17,998","Pleasant Hill, CA (0 miles away)","$17,998","$18,761","Below $17,823","$17,823 - $18,573","$18,573 - $19,324","Above $19,324",,,,,,2017,Audi,A4,Premium FWD Automatic
https://www.truecar.com/used-cars-for-sale/listing/WAUHE78P39A064777/2009-audi-a3/?position=0&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-seattle-wa%2F%3Fpage%3D1&sourceType=marketplace&sponsored=true,WAUHE78P39A064777,Used 2009 Audi A3 Hatchback 2.0T FrontTrak S tronic Auto PZEV,2009,Audi,A3,Hatchback 2.0T FrontTrak S tronic Auto PZEV,4900.0,6511.0,below_market,150500,17,Gas,Gray,Black,Car Nifty,Seattle,WA,2477.0,Seattle,WA,seattle_wa,0,0,More info coming soon. Available,"The list price of $4,900 for this 2009 Audi A3 is an excellent price! The average list price for similar models is $6,511 . Learn More",Listed 14 days ago,199361,"150,500 miles","$4,900","Seattle, WA (2477 miles away)","$4,900","$6,511","Below $6,185","$6,185 - $6,446","$6,446 - $6,706","Above $6,706",,,,,,2009,Audi,A3,Hatchback 2.0T FrontTrak S tronic Auto PZEV
https://www.truecar.com/used-cars-for-sale/listing/WAUHGAFCXFN017189/2015-audi-a6/?position=10&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-seattle-wa%2F%3Fpage%3D21&sourceType=marketplace,WAUHGAFCXFN017189,Used 2015 Audi A6 Prestige Sedan 3.0T quattro Automatic,2015,Audi,A6,Prestige Sedan 3.0T quattro Automatic,15500.0,16845.0,below_market,84900,11,Gas,Dakota Gray Metallic,Black,Auto Car Zone,Bellevue,WA,2470.0,Seattle,WA,seattle_wa,0,0,"2015 Audi A6 3. 0T Quattro Prestige AWD Automatic Sedan. 84,900 miles, 3. 0L V6 Supercharger, AWD, automatic transmission. Rear view camera, front and rear parking sensors, sun roof, Leather interior, dual zone climate control, power windows, Power mirrors, power locks, power heated and cooled front seats, Driver seat with memory, heated rear seats, heated steering wheel, Cruise control, remote control, keyless entry and start, Blind spot detection, Navigation, Bluetooth, CD, FM/AM. Clean title. Price is firm. Auto Car Zone LLC 13563 SE 27th Pl Bellevue WA 98005 Ph: 425-638-9112 www. aczllc. com Hours of Operation: Mon-Fri: 10am - 7pm Sat-Sun : 11am - 6pm TO ARRANGE A SHOWING PLEASE CALL OR TEXT: 425-638-9112 Price is not expired and doesn't include tax and registration. A dealer documentary service fee of up to $200 may be added to the sale price.","The list price of $15,500 for this 2015 Audi A6 is an excellent price! The average list price for similar models is $16,845 . Learn More",Listed 10 days ago,WAUHGAFCXFN017189,"84,900 miles","$15,500","Bellevue, WA (2470 miles away)","$15,500","$16,845","Below $16,003","$16,003 - $16,676","$16,676 - $17,350","Above $17,350",,,,,,2015,Audi,A6,Prestige Sedan 3.0T quattro Automatic
https://www.truecar.com/used-cars-for-sale/listing/WAUL2BF26RN010931/2024-audi-a6/?position=10&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-boston-ma%2F%3Fpage%3D12&sourceType=marketplace,WAUL2BF26RN010931,Used 2024 Audi A6 Premium Plus 3.0,2024,Audi,A6,Premium Plus 3.0,42995.0,48180.0,below_market,13229,2,Gas,Mythos Black Metallic,Black,777 Auto LLC,South Weymouth,MA,27.0,Boston,MA,boston_ma,0,0,"One Owner A6 Premium Plus Quattro AWD with only 13k miles. Fully loaded with Leather, Alloy wheels, Sunroof, Navigation, Back up camera, Key-less, Lane Keep Assist, Park assist, Power/Memory/Heated seats, Heated Steering Wheel, AC, CD, Bluetooth, CarPlay, Interior Ambient Lighting. Clean Carfax, Very well taken care of, Like new, Under Factory warranty!* Advertised prices do not include sales tax, registration fees or dealer fees *","The list price of $42,995 for this 2024 Audi A6 is an excellent price! The average list price for similar models is $48,180 . Learn More",Listed 146 days ago,04266,"13,229 miles","$42,995","South Weymouth, MA (27 miles away)","$42,995","$48,180","Below $45,771","$45,771 - $47,698","$47,698 - $49,625","Above $49,625",,,,,,2024,Audi,A6,Premium Plus 3.0
https://www.truecar.com/used-cars-for-sale/listing/WAULFAFH3DN017850/2013-audi-a5/?position=23&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F%3Fpage%3D24&sourceType=marketplace,WAULFAFH3DN017850,Used 2013 Audi A5 Premium Plus Cabriolet 2.0T quattro Auto,2013,Audi,A5,Premium Plus Cabriolet 2.0T quattro Auto,11990.0,13039.0,below_market,76990,13,Gas,Monsoon Gray Metallic,Black,Mercedes-Benz of Marin,San Rafael,CA,2688.0,San Francisco,CA,san-francisco_ca,0,0,"2013 Audi A5 Cabriolet KEY FEATURES INCLUDE All Wheel Drive, Rear Air, Satellite Radio, iPod/MP3 Input, Bluetooth®. Heated Leather Seats, Nav System, PREMIUM PLUS PKG, COMFORT PKG Audi Premium Plus with Monsoon Gray Metallic exterior and Black interior features a 4 Cylinder Engine with 211 HP at 4300 RPM*. OPTION PACKAGES PREMIUM PLUS PKG: lighting pkg, auto-dimming interior mirror w/compass, auto-dimming heated exterior mirrors, convenience pkg, driver seat memory, heated front seats, AUDI MMI NAVIGATION PLUS PKG: single-CD/DVD player & HD Radio, color driver info system, HDD navigation w/voice control, MMI high control panel, parking system plus w/rearview camera, Audi connect w/online services, COMFORT PKG: headroom heater, perforated Milano leather upholstery, ventilated/heated front sport seats w/lumbar support, BANG & OLUFSEN SOUND SYSTEM: (12) speakers, 505-watt amplifier, 19 10-SPOKE-DESIGN ALLOY WHEELS W/255/35R19 SUMMER TIRES. EXPERTS ARE SAYING CarAndDriver. coms review says If you want a luxury droptop, the A5 will satisfy with refinement, style, and capability.. BUY FROM AN AWARD WINNING DEALER Looking For A New or Pre-Owned Mercedes-Benz? Look No Further Than Mercedes-Benz Of Marin In San Rafael, California. We Offer A Full Lineup Of New Mercedes-Benz Vehicles. Our Knowledgeable Mercedes-Benz Of Marin New Car Dealer Staff Is Dedicated And Will Work With You To Put You Behind The Wheel Of The Mercedes-Benz Vehicle You Want, At An Affordable Price. Feel Free To Browse Our Online Inventory, Request More Information About Our Vehicles, Or Set Up A Test Drive With A Sales Associate. Bluetooth® is a registered mark of Bluetooth® SIG, Inc. Burmester® is a registered trademark of Burmester® Adiosysteme GmbH. Pricing analysis performed on 4/9/2025. Horsepower calculations based on trim engine configuration. Please confirm the accuracy of the included equipment by calling us prior to purchase.","The list price of $11,990 for this 2013 Audi A5 is an excellent price! The average list price for similar models is $13,039 . Learn More",Listed 12 days ago,N017850T,"76,990 miles","$11,990","San Rafael, CA (2688 miles away)","$11,990","$13,039","Below $12,387","$12,387 - $12,908","$12,908 - $13,430","Above $13,430",,,,,,2013,Audi,A5,Premium Plus Cabriolet 2.0T quattro Auto
